#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
IR|MATI||BHZ|6.946|126.257|120.0|0.0|0.0|-90.0|||||||
IR|MATL||BHZ|33.4879|35.33|5.0|0.0|0.0|-90.0|||||||
IR|MATN||BHZ|12.9297|-85.926|869.0|0.0|0.0|-90.0|||||||
IR|MATP||BHZ|-20.4256|28.499|1215.0|0.0|0.0|-90.0|||||||
IR|MATQ||BHZ|49.7579|-77.638|280.0|0.0|0.0|-90.0|||||||
IR|MAU||BHZ|48.0594|153.25|20.0|0.0|0.0|-90.0|||||||
IR|MAUI||BHZ|20.7683|-156.245|2060.0|0.0|0.0|-90.0|||||||
IR|MAUS||BHZ|-2.7403|36.7|1334.0|0.0|0.0|-90.0|||||||
IR|MAVI||BHZ|19.2455|-69.912|61.0|0.0|0.0|-90.0|||||||
IR|MAVM||BHZ|18.9569|-99.494|1824.0|0.0|0.0|-90.0|||||||
IR|MAW||BHZ|-67.6029|62.871|12.0|0.0|0.0|-90.0|||||||
IR|MAYB||BHZ|50.4021|-127.172|1414.0|0.0|0.0|-90.0|||||||
IR|MAZ||BHZ|23.188|-106.406|65.0|0.0|0.0|-90.0|||||||
IR|MAZI||BHZ|37.4586|40.447|1212.0|0.0|0.0|-90.0|||||||
IR|MAZR||BHZ|27.929|33.995|254.0|0.0|0.0|-90.0|||||||
IR|MB-MS||BHZ|31.3417|-90.286|122.0|0.0|0.0|-90.0|||||||
IR|MBAR||BHZ|-0.602|30.738|1390.0|0.0|0.0|-90.0|||||||
IR|MBAZ||BHZ|-36.7684|174.898|60.0|0.0|0.0|-90.0|||||||
IR|MBBY||BHZ|16.6976|-62.203|160.0|0.0|0.0|-90.0|||||||
IR|MBC||BHZ|76.2412|-119.36|15.0|0.0|0.0|-90.0|||||||
IR|MBDF||BHZ|44.7264|6.771|1520.0|0.0|0.0|-90.0|||||||
IR|MBET||BHZ|16.7409|-62.163|350.0|0.0|0.0|-90.0|||||||
IR|MBGB||BHZ|16.7318|-62.228|253.0|0.0|0.0|-90.0|||||||
IR|MBH||BHZ|29.7917|34.915|842.0|0.0|0.0|-90.0|||||||
IR|MBI||BHZ|43.7852|-111.971|1707.0|0.0|0.0|-90.0|||||||
IR|MBIG||BHZ|32.4069|-115.198|2.0|0.0|0.0|-90.0|||||||
IR|MBJ||BHZ|18.402|-77.863|576.0|0.0|0.0|-90.0|||||||
IR|MBL||BHZ|-21.1592|119.833|200.0|0.0|0.0|-90.0|||||||
IR|MBLG||BHZ|16.7248|-62.162|287.0|0.0|0.0|-90.0|||||||
IR|MBMH||BHZ|16.7761|-62.193|270.0|0.0|0.0|-90.0|||||||
IR|MBO||BHZ|14.3904|-16.955|3.0|0.0|0.0|-90.0|||||||
IR|MBPA||BHZ|47.8975|-121.889|186.0|0.0|0.0|-90.0|||||||
IR|MBRI||BHZ|29.7937|34.914|850.0|0.0|0.0|-90.0|||||||
IR|MBSI||BHZ|-3.7611|102.271|27.0|0.0|0.0|-90.0|||||||
IR|MBSS||BHZ|16.6866|-62.16|395.0|0.0|0.0|-90.0|||||||
IR|MBT||BHZ|-21.1693|119.742|200.0|0.0|0.0|-90.0|||||||
IR|MBU||BHZ|-16.9721|178.722|549.0|0.0|0.0|-90.0|||||||
IR|MBUM||BHZ|37.5588|-120.076|1248.0|0.0|0.0|-90.0|||||||
IR|MBV||BHZ|-17.6579|168.31|210.0|0.0|0.0|-90.0|||||||
IR|MBW||BHZ|48.7829|-121.9|1676.0|0.0|0.0|-90.0|||||||
IR|MBWA||BHZ|-21.1582|119.731|185.0|0.0|0.0|-90.0|||||||
IR|MBWH||BHZ|16.7419|-62.191|407.0|0.0|0.0|-90.0|||||||
IR|MBZ||BHZ|36.6792|10.67|220.0|0.0|0.0|-90.0|||||||
IR|MCA||BHZ|36.6461|-117.281|303.0|0.0|0.0|-90.0|||||||
IR|MCA2||BHZ|45.5914|-67.313|498.0|0.0|0.0|-90.0|||||||
IR|MCA4||BHZ|45.5974|-67.326|140.0|0.0|0.0|-90.0|||||||
IR|MCAD||BHZ|11.7304|43.212|4.0|0.0|0.0|-90.0|||||||
IR|MCARA||BHZ|61.3831|-143.024|447.0|0.0|0.0|-90.0|||||||
IR|MCAS||BHZ|-6.3713|143.483|1950.0|0.0|0.0|-90.0|||||||
IR|MCB||BHZ|64.7219|-147.225|200.0|0.0|0.0|-90.0|||||||
IR|MCBM||BHZ|37.644|-118.897|2391.0|0.0|0.0|-90.0|||||||
IR|MCC||BHZ|52.0508|-118.585|578.0|0.0|0.0|-90.0|||||||
IR|MCCM||BHZ|38.1438|-122.88|-8.0|0.0|0.0|-90.0|||||||
IR|MCD||BHZ|57.5824|-3.254|280.0|0.0|0.0|-90.0|||||||
IR|MCDM||BHZ|37.5468|-118.443|1411.0|0.0|0.0|-90.0|||||||
IR|MCE||BHZ|52.0029|-118.562|625.0|0.0|0.0|-90.0|||||||
IR|MCEL||BHZ|40.3238|15.802|960.0|0.0|0.0|-90.0|||||||
IR|MCGN||BHZ|45.9564|7.988|1185.0|0.0|0.0|-90.0|||||||
IR|MCH||BHZ|11.8743|-86.529|147.0|0.0|0.0|-90.0|||||||
IR|MCH1||BHZ|51.9969|-2.998|219.0|0.0|0.0|-90.0|||||||
IR|MCHV||BHZ|10.0459|-72.58|0.0|0.0|0.0|-90.0|||||||
IR|MCHZ||BHZ|-39.4437|176.697|291.0|0.0|0.0|-90.0|||||||
IR|MCI6||BHZ|-16.8062|-43.893|736.0|0.0|0.0|-90.0|||||||
IR|MCI7||BHZ|-16.7781|-43.821|714.0|0.0|0.0|-90.0|||||||
IR|MCI8||BHZ|-16.6594|-43.92|696.0|0.0|0.0|-90.0|||||||
IR|MCI9||BHZ|-16.6976|-43.893|670.0|0.0|0.0|-90.0|||||||
IR|MCID||BHZ|44.1893|-111.183|2149.0|0.0|0.0|-90.0|||||||
IR|MCIR||BHZ|53.9503|-166.892|800.0|0.0|0.0|-90.0|||||||
IR|MCIV||BHZ|42.7778|11.677|790.0|0.0|0.0|-90.0|||||||
IR|MCJ||BHZ|17.9244|-77.687|755.0|0.0|0.0|-90.0|||||||
IR|MCK||BHZ|63.7321|-148.935|610.0|0.0|0.0|-90.0|||||||
IR|MCKN||BHZ|64.1971|-110.213|431.0|0.0|0.0|-90.0|||||||
IR|MCL||BHZ|59.1019|-154.2|273.0|0.0|0.0|-90.0|||||||
IR|MCLT||BHZ|13.7094|-60.941|220.0|0.0|0.0|-90.0|||||||
IR|MCMM||BHZ|37.6089|-118.874|2219.0|0.0|0.0|-90.0|||||||
IR|MCMN||BHZ|63.3038|-92.298|46.0|0.0|0.0|-90.0|||||||
IR|MCMT||BHZ|44.8264|-112.849|2323.0|0.0|0.0|-90.0|||||||
IR|MCN||BHZ|36.9307|-116.056|1217.0|0.0|0.0|-90.0|||||||
IR|MCNL||BHZ|59.1846|-154.337|442.0|0.0|0.0|-90.0|||||||
IR|MCO||BHZ|22.1209|113.558|174.0|0.0|0.0|-90.0|||||||
IR|MCP||BHZ|18.4181|-67.111|250.0|0.0|0.0|-90.0|||||||
IR|MCPD||BHZ|38.1188|14.73|140.0|0.0|0.0|-90.0|||||||
IR|MCQ||BHZ|-54.4982|158.956|14.0|0.0|0.0|-90.0|||||||
IR|MCRA||BHZ|-4.3691|-79.954|540.0|0.0|0.0|-90.0|||||||
IR|MCRS||BHZ|40.1876|44.138|850.0|0.0|0.0|-90.0|||||||
IR|MCRV||BHZ|40.7823|15.168|1191.0|0.0|0.0|-90.0|||||||
IR|MCS||BHZ|24.289|153.988|0.0|0.0|0.0|-90.0|||||||
IR|MCSJ||BHZ|24.289|153.978|10.0|0.0|0.0|-90.0|||||||
IR|MCSM||BHZ|37.654|-118.904|2420.0|0.0|0.0|-90.0|||||||
IR|MCSR||BHZ|38.0637|15.25|1010.0|0.0|0.0|-90.0|||||||
IR|MCT||BHZ|37.6299|13.634|1565.0|0.0|0.0|-90.0|||||||
IR|MCU||BHZ|41.4609|-111.507|2664.0|0.0|0.0|-90.0|||||||
IR|MCUB||BHZ|37.9745|-120.62|408.0|0.0|0.0|-90.0|||||||
IR|MCUM||BHZ|37.9715|-120.617|336.0|0.0|0.0|-90.0|||||||
IR|MCV||BHZ|36.6331|-116.0|1158.0|0.0|0.0|-90.0|||||||
IR|MCVV||BHZ|20.7994|104.65|800.0|0.0|0.0|-90.0|||||||
IR|MCW||BHZ|48.6789|-122.832|693.0|0.0|0.0|-90.0|||||||
IR|MCWV||BHZ|39.657|-79.846|280.0|0.0|0.0|-90.0|||||||
IR|MCY||BHZ|36.6612|-115.962|1308.0|0.0|0.0|-90.0|||||||
IR|MD1||BHZ|41.552|-72.467|113.0|0.0|0.0|-90.0|||||||
IR|MD2||BHZ|41.5309|-72.434|61.0|0.0|0.0|-90.0|||||||
IR|MD3||BHZ|41.5059|-72.471|152.0|0.0|0.0|-90.0|||||||
IR|MD31||BHZ|32.8662|-4.759|900.0|0.0|0.0|-90.0|||||||
IR|MD4||BHZ|41.5019|-72.512|106.0|0.0|0.0|-90.0|||||||
IR|MD5||BHZ|41.4539|-72.495|101.0|0.0|0.0|-90.0|||||||
IR|MDA||BHZ|33.912|-116.999|845.0|0.0|0.0|-90.0|||||||
IR|MDAL||BHZ|35.8996|-5.481|30.0|0.0|0.0|-90.0|||||||
IR|MDAR||BHZ|43.192|13.143|940.0|0.0|0.0|-90.0|||||||
IR|MDB||BHZ|46.1413|24.381|375.0|0.0|0.0|-90.0|||||||
IR|MDC||BHZ|37.8814|-121.914|1173.0|0.0|0.0|-90.0|||||||
IR|MDCM||BHZ|37.7091|-119.042|2493.0|0.0|0.0|-90.0|||||||
IR|MDG||BHZ|-5.25|145.78|27.0|0.0|0.0|-90.0|||||||
IR|MDH||BHZ|25.2984|56.298|185.0|0.0|0.0|-90.0|||||||
IR|MDI||BHZ|45.7764|9.711|1025.0|0.0|0.0|-90.0|||||||
IR|MDJ||BHZ|44.6154|129.592|250.0|0.0|0.0|-90.0|||||||
IR|MDL||BHZ|-30.7097|28.8|1320.0|0.0|0.0|-90.0|||||||
IR|MDM||BHZ|64.9579|-148.23|634.0|0.0|0.0|-90.0|||||||
IR|MDMP||BHZ|15.5954|-61.411|180.0|0.0|0.0|-90.0|||||||
IR|MDN||BHZ|15.3178|-61.392|99.0|0.0|0.0|-90.0|||||||
IR|MDND||BHZ|47.8475|-99.603|488.0|0.0|0.0|-90.0|||||||
IR|MDNY||BHZ|40.3678|28.884|110.0|0.0|0.0|-90.0|||||||
IR|MDO||BHZ|57.4398|-4.363|366.0|0.0|0.0|-90.0|||||||
IR|MDOK||BHZ|43.162|77.048|1590.0|0.0|0.0|-90.0|||||||
IR|MDP||BHZ|5.101|-52.642|110.0|0.0|0.0|-90.0|||||||
IR|MDPB||BHZ|37.632|-119.079|2360.0|0.0|0.0|-90.0|||||||
IR|MDPO||BHZ|15.5753|-61.451|8.0|0.0|0.0|-90.0|||||||
IR|MDPV||BHZ|15.6276|-61.422|320.0|0.0|0.0|-90.0|||||||
IR|MDR||BHZ|13.0001|80.183|15.0|0.0|0.0|-90.0|||||||
IR|MDRJ||BHZ|29.4415|35.82|900.0|0.0|0.0|-90.0|||||||
IR|MDRNC||BHZ|37.637|-118.836|2191.0|0.0|0.0|-90.0|||||||
IR|MDRS||BHZ|13.0675|80.246|15.0|0.0|0.0|-90.0|||||||
IR|MDS||BHZ|43.3711|-89.76|278.0|0.0|0.0|-90.0|||||||
IR|MDSI||BHZ|-4.4859|104.178|0.0|0.0|0.0|-90.0|||||||
IR|MDSJ||BHZ|31.6316|36.252|970.0|0.0|0.0|-90.0|||||||
IR|MDSM||BHZ|-19.0846|47.031|1511.0|0.0|0.0|-90.0|||||||
IR|MDT||BHZ|32.816|-4.614|1200.0|0.0|0.0|-90.0|||||||
IR|MDU||BHZ|40.4649|31.215|740.0|0.0|0.0|-90.0|||||||
IR|MDUB||BHZ|40.4699|31.198|1108.0|0.0|0.0|-90.0|||||||
IR|MDV||BHZ|43.9983|-73.181|134.0|0.0|0.0|-90.0|||||||
IR|MDVC||BHZ|15.6135|-61.405|100.0|0.0|0.0|-90.0|||||||
IR|MDVM||BHZ|19.536|-99.249|2405.0|0.0|0.0|-90.0|||||||
IR|MDVR||BHZ|44.7804|21.713|720.0|0.0|0.0|-90.0|||||||
IR|MDW||BHZ|46.6122|-119.761|330.0|0.0|0.0|-90.0|||||||
IR|MDY||BHZ|28.206|-177.333|0.0|0.0|0.0|-90.0|||||||
IR|MDYM||BHZ|37.657|-119.012|2789.0|0.0|0.0|-90.0|||||||
IR|MDZ||BHZ|-32.8822|-68.85|826.0|0.0|0.0|-90.0|||||||
IR|MEC||BHZ|50.5989|6.667|294.0|0.0|0.0|-90.0|||||||
IR|MECC||BHZ|33.6343|-116.028|495.0|0.0|0.0|-90.0|||||||
IR|MECH||BHZ|-23.1036|-70.448|18.0|0.0|0.0|-90.0|||||||
IR|MECU||BHZ|-0.5376|-78.244|4090.0|0.0|0.0|-90.0|||||||
IR|MED||BHZ|3.5497|98.683|32.0|0.0|0.0|-90.0|||||||
IR|MEDC||BHZ|6.2022|-75.581|1518.0|0.0|0.0|-90.0|||||||
IR|MEDO||BHZ|43.164|-78.455|191.0|0.0|0.0|-90.0|||||||
IR|MEDT||BHZ|34.1075|9.92|90.0|0.0|0.0|-90.0|||||||
IR|MEDY||BHZ|43.181|-78.39|186.0|0.0|0.0|-90.0|||||||
IR|MEEK||BHZ|-26.6369|118.615|530.0|0.0|0.0|-90.0|||||||
IR|MEF||BHZ|60.2162|24.396|55.0|0.0|0.0|-90.0|||||||
IR|MEG||BHZ|-35.0999|150.037|712.0|0.0|0.0|-90.0|||||||
IR|MEGN||BHZ|28.7089|82.34|2740.0|0.0|0.0|-90.0|||||||
IR|MEGW||BHZ|46.2653|-123.877|351.0|0.0|0.0|-90.0|||||||
IR|MEH||BHZ|-17.8751|-148.066|300.0|0.0|0.0|-90.0|||||||
IR|MEI||BHZ|37.1801|15.13|0.0|0.0|0.0|-90.0|||||||
IR|MEIG||BHZ|17.9254|-99.62|808.0|0.0|0.0|-90.0|||||||
IR|MEJI||BHZ|-23.0996|-70.495|500.0|0.0|0.0|-90.0|||||||
IR|MEK||BHZ|-26.6118|118.545|515.0|0.0|0.0|-90.0|||||||
IR|MEKA||BHZ|-26.6138|118.536|390.0|0.0|0.0|-90.0|||||||
IR|MEL||BHZ|-37.8303|144.973|28.0|0.0|0.0|-90.0|||||||
IR|MELA||BHZ|41.7051|15.127|115.0|0.0|0.0|-90.0|||||||
IR|MELF||BHZ|42.8719|0.759|940.0|0.0|0.0|-90.0|||||||
IR|MELI||BHZ|35.2933|-2.935|5.0|0.0|0.0|-90.0|||||||
IR|MELS||BHZ|47.048|9.383|1060.0|0.0|0.0|-90.0|||||||
IR|MELSS||BHZ|66.8634|13.723|0.0|0.0|0.0|-90.0|||||||
IR|MEM||BHZ|50.6089|6.007|250.0|0.0|0.0|-90.0|||||||
IR|MEMM||BHZ|37.666|-118.939|2454.0|0.0|0.0|-90.0|||||||
IR|MEMT||BHZ|45.6034|-110.97|1951.0|0.0|0.0|-90.0|||||||
IR|MEN||BHZ|-32.9043|-68.864|287.0|0.0|0.0|-90.0|||||||
IR|MENF||BHZ|50.557|2.155|100.0|0.0|0.0|-90.0|||||||
IR|MENI||BHZ|-2.5098|140.417|300.0|0.0|0.0|-90.0|||||||
IR|MENT||BHZ|62.9372|-143.719|702.0|0.0|0.0|-90.0|||||||
IR|MEO||BHZ|34.7831|-98.585|465.0|0.0|0.0|-90.0|||||||
IR|MEP||BHZ|18.1456|-66.981|880.0|0.0|0.0|-90.0|||||||
IR|MER||BHZ|20.9472|-89.616|7.0|0.0|0.0|-90.0|||||||
IR|MERA||BHZ|45.6714|9.418|350.0|0.0|0.0|-90.0|||||||
IR|MERK||BHZ|-0.1923|37.81|920.0|0.0|0.0|-90.0|||||||
IR|MERS||BHZ|36.8666|34.522|802.0|0.0|0.0|-90.0|||||||
IR|MERV||BHZ|9.2509|-66.297|156.0|0.0|0.0|-90.0|||||||
IR|MES||BHZ|38.1979|15.555|45.0|0.0|0.0|-90.0|||||||
IR|MES2||BHZ|36.8235|21.707|52.0|0.0|0.0|-90.0|||||||
IR|MES3||BHZ|37.2483|21.673|87.0|0.0|0.0|-90.0|||||||
IR|MESA||BHZ|60.1773|-141.951|1919.0|0.0|0.0|-90.0|||||||
IR|MESA3||BHZ|8.1478|-81.185|84.0|0.0|0.0|-90.0|||||||
IR|MESC||BHZ|37.7922|-25.446|790.0|0.0|0.0|-90.0|||||||
IR|MESG||BHZ|40.5881|17.85|78.0|0.0|0.0|-90.0|||||||
IR|MESJ||BHZ|37.8393|-8.22|148.0|0.0|0.0|-90.0|||||||
IR|MESS||BHZ|10.7402|-85.194|677.0|0.0|0.0|-90.0|||||||
IR|MEST||BHZ|36.586|34.145|855.0|0.0|0.0|-90.0|||||||
IR|MET||BHZ|35.1209|-89.934|93.0|0.0|0.0|-90.0|||||||
IR|METS||BHZ|40.1496|44.08|850.0|0.0|0.0|-90.0|||||||
IR|MEU||BHZ|37.1|14.93|985.0|0.0|0.0|-90.0|||||||
IR|MEV||BHZ|39.7841|21.229|1500.0|0.0|0.0|-90.0|||||||
IR|MEW||BHZ|47.2009|-122.646|98.0|0.0|0.0|-90.0|||||||
IR|MEX||BHZ|19.3279|-99.186|2280.0|0.0|0.0|-90.0|||||||
IR|MEZ||BHZ|48.5131|23.514|440.0|0.0|0.0|-90.0|||||||
IR|MEZF||BHZ|48.5011|5.052|245.0|0.0|0.0|-90.0|||||||
IR|MFBM||BHZ|37.4286|-118.429|1348.0|0.0|0.0|-90.0|||||||
IR|MFF||BHZ|46.6012|-0.146|270.0|0.0|0.0|-90.0|||||||
IR|MFI||BHZ|57.6113|-2.295|220.0|0.0|0.0|-90.0|||||||
IR|MFID||BHZ|43.4141|-115.828|1302.0|0.0|0.0|-90.0|||||||
IR|MFNL||BHZ|37.7902|12.922|677.0|0.0|0.0|-90.0|||||||
IR|MFO||BHZ|34.8202|-98.53|451.0|0.0|0.0|-90.0|||||||
IR|MFP||BHZ|3.3413|8.661|1338.0|0.0|0.0|-90.0|||||||
IR|MFS||BHZ|36.1161|-117.855|1524.0|0.0|0.0|-90.0|||||||
IR|MFT||BHZ|40.7863|27.281|924.0|0.0|0.0|-90.0|||||||
IR|MFTN||BHZ|36.1602|-89.393|113.0|0.0|0.0|-90.0|||||||
IR|MFTR||BHZ|44.1773|28.422|98.0|0.0|0.0|-90.0|||||||
IR|MFW||BHZ|45.9024|-118.406|384.0|0.0|0.0|-90.0|||||||
IR|MGA||BHZ|37.636|-122.474|201.0|0.0|0.0|-90.0|||||||
IR|MGAB||BHZ|42.9119|12.112|547.0|0.0|0.0|-90.0|||||||
IR|MGAN||BHZ|12.1469|-86.247|80.0|0.0|0.0|-90.0|||||||
IR|MGB||BHZ|48.9997|-124.692|1300.0|0.0|0.0|-90.0|||||||
IR|MGBB||BHZ|49.9717|12.215|650.0|0.0|0.0|-90.0|||||||
IR|MGC||BHZ|40.3238|47.06|40.0|0.0|0.0|-90.0|||||||
IR|MGC||BHZ|40.7692|47.06|30.0|0.0|0.0|-90.0|||||||
IR|MGCD||BHZ|-33.2081|151.107|205.0|0.0|0.0|-90.0|||||||
IR|MGD||BHZ|60.0458|150.73|221.0|0.0|0.0|-90.0|||||||
IR|MGER||BHZ|37.9855|23.26|600.0|0.0|0.0|-90.0|||||||
IR|MGG||BHZ|15.9172|-61.317|51.0|0.0|0.0|-90.0|||||||
IR|MGH||BHZ|16.7198|-62.216|351.0|0.0|0.0|-90.0|||||||
IR|MGI||BHZ|32.438|35.412|300.0|0.0|0.0|-90.0|||||||
IR|MGL||BHZ|39.8112|-121.558|1010.0|0.0|0.0|-90.0|||||||
IR|MGLS||BHZ|58.2096|-155.326|654.0|0.0|0.0|-90.0|||||||
IR|MGLS||BHZ|58.1338|-155.161|472.0|0.0|0.0|-90.0|||||||
IR|MGM||BHZ|37.4406|-117.496|2148.0|0.0|0.0|-90.0|||||||
IR|MGMO||BHZ|37.1531|-92.269|453.0|0.0|0.0|-90.0|||||||
IR|MGN||BHZ|40.9244|32.181|720.0|0.0|0.0|-90.0|||||||
IR|MGNA||BHZ|38.6556|20.791|58.0|0.0|0.0|-90.0|||||||
IR|MGO||BHZ|-17.7917|177.74|726.0|0.0|0.0|-90.0|||||||
IR|MGOD||BHZ|53.7936|-166.872|695.0|0.0|0.0|-90.0|||||||
IR|MGP||BHZ|18.0068|-67.089|60.0|0.0|0.0|-90.0|||||||
IR|MGPM||BHZ|37.6259|-118.902|2190.0|0.0|0.0|-90.0|||||||
IR|MGR||BHZ|40.1366|15.554|288.0|0.0|0.0|-90.0|||||||
IR|MGRO||BHZ|44.0413|7.808|1689.0|0.0|0.0|-90.0|||||||
IR|MGRS||BHZ|44.4164|17.084|560.0|0.0|0.0|-90.0|||||||
IR|MGS||BHZ|32.8973|-80.141|9.0|0.0|0.0|-90.0|||||||
IR|MGU||BHZ|40.6812|-111.918|1291.0|0.0|0.0|-90.0|||||||
IR|MGUL||BHZ|-0.2587|-78.584|3498.0|0.0|0.0|-90.0|||||||
IR|MGV||BHZ|22.1099|-79.98|0.0|0.0|0.0|-90.0|||||||
IR|MGVT||BHZ|44.9124|-72.628|262.0|0.0|0.0|-90.0|||||||
IR|MGZ||BHZ|-39.0011|175.539|806.0|0.0|0.0|-90.0|||||||
IR|MHA||BHZ|20.1873|-155.903|5.0|0.0|0.0|-90.0|||||||
IR|MHAI||BHZ|50.0216|12.176|550.0|0.0|0.0|-90.0|||||||
IR|MHC||BHZ|37.3404|-121.643|1250.0|0.0|0.0|-90.0|||||||
IR|MHD||BHZ|40.6601|-111.801|1597.0|0.0|0.0|-90.0|||||||
IR|MHDM||BHZ|37.116|-119.895|147.0|0.0|0.0|-90.0|||||||
IR|MHEZ||BHZ|-39.0752|174.323|194.0|0.0|0.0|-90.0|||||||
IR|MHGZ||BHZ|-39.1533|177.907|302.0|0.0|0.0|-90.0|||||||
IR|MHI||BHZ|36.3075|59.472|1150.0|0.0|0.0|-90.0|||||||
IR|MHIT||BHZ|-8.4498|119.89|123.0|0.0|0.0|-90.0|||||||
IR|MHK||BHZ|39.1864|-96.579|318.0|0.0|0.0|-90.0|||||||
IR|MHL||BHZ|36.6822|24.396|400.0|0.0|0.0|-90.0|||||||
IR|MHLA||BHZ|36.7443|24.422|200.0|0.0|0.0|-90.0|||||||
IR|MHLO||BHZ|36.6892|24.402|175.0|0.0|0.0|-90.0|||||||
IR|MHMT||BHZ|18.1758|97.931|164.0|0.0|0.0|-90.0|||||||
IR|MHR||BHZ|37.3585|-121.756|518.0|0.0|0.0|-90.0|||||||
IR|MHT||BHZ|39.1994|-96.581|339.0|0.0|0.0|-90.0|||||||
IR|MHTCO||BHZ|37.127|-104.691|1978.0|0.0|0.0|-90.0|||||||
IR|MHTO||BHZ|20.9864|57.968|101.0|0.0|0.0|-90.0|||||||
IR|MHV||BHZ|54.9591|37.766|150.0|0.0|0.0|-90.0|||||||
IR|MHZ||BHZ|-45.0614|169.28|1127.0|0.0|0.0|-90.0|||||||
IR|MHZQ||BHZ|26.0997|119.03|0.0|0.0|0.0|-90.0|||||||
IR|MIAR||BHZ|34.5446|-93.573|207.0|0.0|0.0|-90.0|||||||
IR|MIB||BHZ|29.8027|47.339|125.0|0.0|0.0|-90.0|||||||
IR|MIC||BHZ|-22.7057|-70.267|100.0|0.0|0.0|-90.0|||||||
IR|MICGM||BHZ|54.5012|27.883|196.0|0.0|0.0|-90.0|||||||
IR|MICH||BHZ|-22.6776|-70.188|769.0|0.0|0.0|-90.0|||||||
IR|MICM||BHZ|10.701|-85.199|636.0|0.0|0.0|-90.0|||||||
IR|MID||BHZ|59.4268|-146.339|37.0|0.0|0.0|-90.0|||||||
IR|MIDA||BHZ|41.641|14.254|950.0|0.0|0.0|-90.0|||||||
IR|MIDW||BHZ|28.215|-177.37|-76.0|0.0|0.0|-90.0|||||||
IR|MIF||BHZ|33.4087|-5.229|2070.0|0.0|0.0|-90.0|||||||
IR|MIGL||BHZ|40.6041|16.441|440.0|0.0|0.0|-90.0|||||||
IR|MII||BHZ|47.4548|26.075|400.0|0.0|0.0|-90.0|||||||
IR|MIK||BHZ|64.8713|-147.828|160.0|0.0|0.0|-90.0|||||||
IR|MIL||BHZ|45.4654|9.183|124.0|0.0|0.0|-90.0|||||||
IR|MILA||BHZ|-37.0539|149.155|785.0|0.0|0.0|-90.0|||||||
IR|MILK||BHZ|-0.1138|34.751|1142.0|0.0|0.0|-90.0|||||||
IR|MILM||BHZ|46.9181|28.813|124.0|0.0|0.0|-90.0|||||||
IR|MILN||BHZ|45.4794|9.232|125.0|0.0|0.0|-90.0|||||||
IR|MILO||BHZ|-2.2792|-79.556|56.0|0.0|0.0|-90.0|||||||
IR|MILT||BHZ|35.8485|-88.733|146.0|0.0|0.0|-90.0|||||||
IR|MILZ||BHZ|38.271|15.231|0.0|0.0|0.0|-90.0|||||||
IR|MIM||BHZ|45.2424|-69.04|140.0|0.0|0.0|-90.0|||||||
IR|MIN||BHZ|40.3448|-121.607|1471.0|0.0|0.0|-90.0|||||||
IR|MINR||BHZ|54.8993|94.2|510.0|0.0|0.0|-90.0|||||||
IR|MINS||BHZ|37.653|-119.061|2796.0|0.0|0.0|-90.0|||||||
IR|MIPR||BHZ|52.2754|156.758|370.0|0.0|0.0|-90.0|||||||
IR|MIQ||BHZ|46.3663|-75.967|199.0|0.0|0.0|-90.0|||||||
IR|MIR||BHZ|-66.5508|93.017|34.0|0.0|0.0|-90.0|||||||
IR|MIRA||BHZ|37.7852|-25.279|702.0|0.0|0.0|-90.0|||||||
IR|MIRC||BHZ|33.4157|-116.081|91.0|0.0|0.0|-90.0|||||||
IR|MIRN||BHZ|12.4397|-86.712|280.0|0.0|0.0|-90.0|||||||
IR|MIS||BHZ|35.1109|138.93|22.0|0.0|0.0|-90.0|||||||
IR|MIST||BHZ|36.1702|-89.502|80.0|0.0|0.0|-90.0|||||||
IR|MISV||BHZ|9.9724|-70.926|769.0|0.0|0.0|-90.0|||||||
IR|MIT||BHZ|36.3776|140.472|29.0|0.0|0.0|-90.0|||||||
IR|MIV||BHZ|44.0743|-73.534|317.0|0.0|0.0|-90.0|||||||
IR|MIY||BHZ|39.644|141.968|46.0|0.0|0.0|-90.0|||||||
IR|MIYJ||BHZ|39.5729|141.822|200.0|0.0|0.0|-90.0|||||||
IR|MIZ||BHZ|39.1333|141.136|63.0|0.0|0.0|-90.0|||||||
IR|MJ2||BHZ|46.5572|-119.359|146.0|0.0|0.0|-90.0|||||||
IR|MJA0||BHZ|36.5419|138.247|630.0|0.0|0.0|-90.0|||||||
IR|MJA1||BHZ|36.5329|138.252|630.0|0.0|0.0|-90.0|||||||
IR|MJA3||BHZ|36.4948|138.247|886.0|0.0|0.0|-90.0|||||||
IR|MJA4||BHZ|36.5109|138.242|998.0|0.0|0.0|-90.0|||||||
IR|MJAR||BHZ|36.5409|138.209|422.0|0.0|0.0|-90.0|||||||
IR|MJAS||BHZ|-0.2517|-78.498|2800.0|0.0|0.0|-90.0|||||||
IR|MJB1||BHZ|36.562|138.239|612.0|0.0|0.0|-90.0|||||||
IR|MJB2||BHZ|36.5419|138.316|1256.0|0.0|0.0|-90.0|||||||
IR|MJB3||BHZ|36.4838|138.294|848.0|0.0|0.0|-90.0|||||||
IR|MJB4||BHZ|36.4668|138.282|736.0|0.0|0.0|-90.0|||||||
IR|MJB5||BHZ|36.4818|138.258|804.0|0.0|0.0|-90.0|||||||
