Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
AU|QLP||VCO|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP||VEA|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-06-13T00:00:00|2009-07-10T00:00:00
AU|QLP||VEA|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2009-07-10T00:00:00|2013-06-25T00:00:00
AU|QLP||VEA|-26.583700|144.235001|210|0|0|0|Quanterra 330 Linear Phase Composite  Baler Dec10|1000.0|0|A|0.1|2013-06-25T00:00:00|2013-06-26T00:00:00
AU|QLP||VEA|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP||VEC|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-06-13T00:00:00|2009-07-10T00:00:00
AU|QLP||VEC|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2009-07-10T00:00:00|2013-06-25T00:00:00
AU|QLP||VEC|-26.583700|144.235001|210|0|0|0|Quanterra 330 Linear Phase Composite  Baler Dec10|1000.0|0|A|0.1|2013-06-25T00:00:00|2013-06-26T00:00:00
AU|QLP||VEC|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP||VEP|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-06-13T00:00:00|2009-07-10T00:00:00
AU|QLP||VEP|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2009-07-10T00:00:00|2013-06-25T00:00:00
AU|QLP||VEP|-26.583700|144.235001|210|0|0|0|Quanterra 330 Linear Phase Composite  Baler Dec10|6.66667|0|V|0.1|2013-06-25T00:00:00|2013-06-26T00:00:00
AU|QLP||VEP|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP||VKI|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2008-06-13T00:00:00|2009-07-10T00:00:00
AU|QLP||VKI|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2009-07-10T00:00:00|2013-06-25T00:00:00
AU|QLP||VKI|-26.583700|144.235001|210|0|0|0|Quanterra 330 Linear Phase Composite  Baler Dec10|1.0|0|CELSIUS|0.1|2013-06-25T00:00:00|2013-06-26T00:00:00
AU|QLP||VKI|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP||VMU|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-06-13T00:00:00|2009-07-10T00:00:00
AU|QLP||VMU|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-07-10T00:00:00|2013-06-25T00:00:00
AU|QLP||VMU|-26.583700|144.235001|210|0|0|0|Quanterra 330 Linear Phase Composite  Baler Dec10|10.0|0|V|0.1|2013-06-25T00:00:00|2013-06-26T00:00:00
AU|QLP||VMU|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP||VMV|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-06-13T00:00:00|2009-07-10T00:00:00
AU|QLP||VMV|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-07-10T00:00:00|2013-06-25T00:00:00
AU|QLP||VMV|-26.583700|144.235001|210|0|0|0|Quanterra 330 Linear Phase Composite  Baler Dec10|10.0|0|V|0.1|2013-06-25T00:00:00|2013-06-26T00:00:00
AU|QLP||VMV|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP||VMW|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-06-13T00:00:00|2009-07-10T00:00:00
AU|QLP||VMW|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-07-10T00:00:00|2013-06-25T00:00:00
AU|QLP||VMW|-26.583700|144.235001|210|0|0|0|Quanterra 330 Linear Phase Composite  Baler Dec10|10.0|0|V|0.1|2013-06-25T00:00:00|2013-06-26T00:00:00
AU|QLP||VMW|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP||VPB|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2008-06-13T00:00:00|2009-07-10T00:00:00
AU|QLP||VPB|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2009-07-10T00:00:00|2013-06-25T00:00:00
AU|QLP||VPB|-26.583700|144.235001|210|0|0|0|Quanterra 330 Linear Phase Composite  Baler Dec10|10.0|0|PERCENT|0.1|2013-06-25T00:00:00|2013-06-26T00:00:00
AU|QLP||VPB|-26.583700|144.235001|210|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2013-06-26T00:00:00|2599-12-31T23:59:59
AU|QLP|10|SHZ|-26.583700|144.237198|210|85|0|-90|Mark Products L4C/Quanterra 330HR Linear Phase Bel|2.71064E8|2|M/S|40|2008-07-10T00:00:00|2009-07-09T23:59:59
AU|RABL||BHE|-4.191200|152.163696|277|3|90|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.51704013E9|0.2|M/S|40|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||BHN|-4.191200|152.163696|277|3|0|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.51704013E9|0.2|M/S|40|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||BHZ|-4.191200|152.163696|277|3|0|-90|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.51704013E9|0.2|M/S|40|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||HHE|-4.191200|152.163696|277|3|90|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.51695002E9|0.5|M/S|200|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||HHN|-4.191200|152.163696|277|3|0|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.51695002E9|0.5|M/S|200|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||HHZ|-4.191200|152.163696|277|3|0|-90|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.51695002E9|0.5|M/S|200|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||HNE|-4.191200|152.163696|277|3|90|0|KMI FBA23 50 Hz FS 4g/Quanterra 330HR Linear Phase|106492.0|0.03|M/S**2|200|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||HNN|-4.191200|152.163696|277|3|0|0|KMI FBA23 50 Hz FS 4g/Quanterra 330HR Linear Phase|106492.0|0.03|M/S**2|200|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||HNZ|-4.191200|152.163696|277|3|0|-90|KMI FBA23 50 Hz FS 4g/Quanterra 330HR Linear Phase|106492.0|0.03|M/S**2|200|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||LCE|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||LCQ|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VCO|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VEA|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VEC|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VEP|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VKI|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VMU|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VMV|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VMW|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL||VPB|-4.191200|152.163696|277|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2009-04-26T00:00:00|2599-12-31T23:59:59
AU|RABL|00|BHE|-4.191200|152.163696|277|0|90|0|Streckeisen STS-2 G2/Centaur Standard 47k|1.48992998E9|0.2|M/S|40|2018-07-13T00:00:00|2018-07-14T00:00:00
AU|RABL|00|BHE|-4.191200|152.163696|277|0|90|0|Streckeisen STS-2 G3/Centaur Standard 47k|1.49534003E9|0.2|M/S|40|2018-07-14T00:00:00|2599-12-31T23:59:59
AU|RABL|00|BHN|-4.191200|152.163696|277|0|0|0|Streckeisen STS-2 G2/Centaur Standard 47k|1.48992998E9|0.2|M/S|40|2018-07-13T00:00:00|2018-07-14T00:00:00
AU|RABL|00|BHN|-4.191200|152.163696|277|0|0|0|Streckeisen STS-2 G3/Centaur Standard 47k|1.49534003E9|0.2|M/S|40|2018-07-14T00:00:00|2599-12-31T23:59:59
AU|RABL|00|BHZ|-4.191200|152.163696|277|0|0|-90|Streckeisen STS-2 G2/Centaur Standard 47k|1.48992998E9|0.2|M/S|40|2018-07-13T00:00:00|2018-07-14T00:00:00
AU|RABL|00|BHZ|-4.191200|152.163696|277|0|0|-90|Streckeisen STS-2 G3/Centaur Standard 47k|1.49534003E9|0.2|M/S|40|2018-07-14T00:00:00|2599-12-31T23:59:59
AU|RABL|00|BNE|-4.191200|152.163696|277|0|90|0|KMI FBA23 50 Hz FS 4g/Centaur Standard 47k|63474.0|0.1|M/S**2|40|2018-07-13T00:00:00|2599-12-31T23:59:59
AU|RABL|00|BNN|-4.191200|152.163696|277|0|0|0|KMI FBA23 50 Hz FS 4g/Centaur Standard 47k|63474.0|0.1|M/S**2|40|2018-07-13T00:00:00|2599-12-31T23:59:59
AU|RABL|00|BNZ|-4.191200|152.163696|277|0|0|-90|KMI FBA23 50 Hz FS 4g/Centaur Standard 47k|63474.0|0.1|M/S**2|40|2018-07-13T00:00:00|2599-12-31T23:59:59
AU|RABL|00|HHE|-4.191200|152.163696|277|0|90|0|Streckeisen STS-2 G2/Centaur Standard 47k|1.49256998E9|0.6|M/S|200|2018-07-13T00:00:00|2018-07-14T00:00:00
AU|RABL|00|HHE|-4.191200|152.163696|277|0|90|0|Streckeisen STS-2 G3/Centaur Standard 47k|1.49788006E9|0.6|M/S|200|2018-07-14T00:00:00|2599-12-31T23:59:59
AU|RABL|00|HHN|-4.191200|152.163696|277|0|0|0|Streckeisen STS-2 G2/Centaur Standard 47k|1.49256998E9|0.6|M/S|200|2018-07-13T00:00:00|2018-07-14T00:00:00
AU|RABL|00|HHN|-4.191200|152.163696|277|0|0|0|Streckeisen STS-2 G3/Centaur Standard 47k|1.49788006E9|0.6|M/S|200|2018-07-14T00:00:00|2599-12-31T23:59:59
AU|RABL|00|HHZ|-4.191200|152.163696|277|0|0|-90|Streckeisen STS-2 G2/Centaur Standard 47k|1.49256998E9|0.6|M/S|200|2018-07-13T00:00:00|2018-07-14T00:00:00
AU|RABL|00|HHZ|-4.191200|152.163696|277|0|0|-90|Streckeisen STS-2 G3/Centaur Standard 47k|1.49788006E9|0.6|M/S|200|2018-07-14T00:00:00|2599-12-31T23:59:59
AU|RABL|00|HNE|-4.191200|152.163696|277|0|90|0|KMI FBA23 50 Hz FS 4g/Centaur Standard 47k|63473.9|0.3|M/S**2|200|2018-07-13T00:00:00|2599-12-31T23:59:59
AU|RABL|00|HNN|-4.191200|152.163696|277|0|0|0|KMI FBA23 50 Hz FS 4g/Centaur Standard 47k|63473.9|0.3|M/S**2|200|2018-07-13T00:00:00|2599-12-31T23:59:59
AU|RABL|00|HNZ|-4.191200|152.163696|277|0|0|-90|KMI FBA23 50 Hz FS 4g/Centaur Standard 47k|63473.9|0.3|M/S**2|200|2018-07-13T00:00:00|2599-12-31T23:59:59
AU|RIV||BHE|-33.829399|151.158295|25|0|90|0|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.33649997E9|0.2|M/S|40|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||BHN|-33.829399|151.158295|25|0|0|0|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.35346995E9|0.2|M/S|40|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||BHZ|-33.829399|151.158295|25|0|0|-90|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.36704E9|0.2|M/S|40|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||HHE|-33.829399|151.158295|25|0|90|0|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.3364201E9|0.5|M/S|200|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||HHN|-33.829399|151.158295|25|0|0|0|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.35339008E9|0.5|M/S|200|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||HHZ|-33.829399|151.158295|25|0|0|-90|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.36697011E9|0.5|M/S|200|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||HNE|-33.829399|151.158295|25|0|90|0|Guralp CMG5/GDAS|50947.3|40|M/S**2|200|2006-02-25T00:00:00|2012-11-27T23:59:59
AU|RIV||HNN|-33.829399|151.158295|25|0|0|0|Guralp CMG5/GDAS|50947.3|40|M/S**2|200|2006-02-25T00:00:00|2012-11-27T23:59:59
AU|RIV||HNZ|-33.829399|151.158295|25|0|0|-90|Guralp CMG5/GDAS|50947.3|40|M/S**2|200|2006-02-25T00:00:00|2012-11-27T23:59:59
AU|RIV||LCE|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||LCQ|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||SHE|-33.829399|151.158295|25|0|90|0|Guralp CMG40T_1to100/GDAS|7.9221402E8|4|M/S|20|2004-11-09T00:00:00|2599-12-31T23:59:59
AU|RIV||SHN|-33.829399|151.158295|25|0|0|0|Guralp CMG40T_1to100/GDAS|8.0905299E8|4|M/S|20|2004-11-09T00:00:00|2599-12-31T23:59:59
AU|RIV||SHZ|-33.829399|151.158295|25|0|0|-90|Guralp CMG40T_1to100/GDAS|7.9862899E8|4|M/S|20|2004-11-09T00:00:00|2599-12-31T23:59:59
AU|RIV||VCO|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||VEA|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||VEC|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||VEP|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||VKI|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||VMU|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||VMV|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||VMW|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RIV||VPB|-33.829399|151.158295|25|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2012-11-28T00:00:00|2599-12-31T23:59:59
AU|RK1H|00|BNZ|-23.387600|150.493896|66|1|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.01|M/S**2|20|2009-01-13T00:00:00|2599-12-31T23:59:59
AU|RK1H|00|SHZ|-23.387600|150.493896|66|1|0|-90|LE-3D Lite/Reftek 130 Datalogger|2.46816992E8|2|M/S|20|2009-01-13T00:00:00|2599-12-31T23:59:59
AU|RK2S|00|BNZ|-23.310200|150.521606|36|1|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.01|M/S**2|20|2008-12-10T00:00:00|2599-12-31T23:59:59
AU|RK2S|00|SHZ|-23.310200|150.521606|36|1|0|-90|LE-3D Lite/Reftek 130 Datalogger|2.46816992E8|2|M/S|20|2008-12-10T00:00:00|2599-12-31T23:59:59
AU|RKGY||HHE|-34.609402|116.977303|30|1|90|0|Guralp CMG40T_1sec/Quanterra 330HR Linear Phase Be|3.31554995E9|5|M/S|200|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||HHN|-34.609402|116.977303|30|1|0|0|Guralp CMG40T_1sec/Quanterra 330HR Linear Phase Be|3.36614989E9|5|M/S|200|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||HHZ|-34.609402|116.977303|30|1|0|-90|Guralp CMG40T_1sec/Quanterra 330HR Linear Phase Be|3.37289011E9|5|M/S|200|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||LCE|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||LCQ|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||SHE|-34.609402|116.977303|30|0|90|0|Guralp CMG40T_1sec/GDAS|1.60540006E9|4|M/S|20|2006-04-07T00:00:00|2010-03-04T23:59:59
AU|RKGY||SHE|-34.609402|116.977303|30|1|90|0|Guralp CMG40T_1sec/Quanterra 330HR Linear Phase Be|3.22350003E9|2|M/S|40|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||SHN|-34.609402|116.977303|30|0|0|0|Guralp CMG40T_1sec/GDAS|1.60861005E9|4|M/S|20|2006-04-07T00:00:00|2010-03-04T23:59:59
AU|RKGY||SHN|-34.609402|116.977303|30|1|0|0|Guralp CMG40T_1sec/Quanterra 330HR Linear Phase Be|3.27268992E9|2|M/S|40|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||SHZ|-34.609402|116.977303|30|0|0|-90|Wilmore(dummy)/BlueBoxII|6.2527398E8|4|M/S|40|1999-09-27T00:00:00|2006-04-07T00:00:00
AU|RKGY||SHZ|-34.609402|116.977303|30|0|0|-90|Guralp CMG40T_1sec/GDAS|1.60700006E9|4|M/S|20|2006-04-07T00:00:00|2010-03-04T23:59:59
AU|RKGY||SHZ|-34.609402|116.977303|30|1|0|-90|Guralp CMG40T_1sec/Quanterra 330HR Linear Phase Be|3.27924992E9|2|M/S|40|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VCO|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VEA|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VEC|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VEP|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VKI|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VMU|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VMV|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VMW|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY||VPB|-34.609402|116.977303|30|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2010-03-05T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|BHE|-34.609402|116.977303|30|0|90|0|Nanometrics Trillium 120 Sec Response/Centaur Stan|1.19641997E9|0.3|M/S|40|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|BHN|-34.609402|116.977303|30|0|0|0|Nanometrics Trillium 120 Sec Response/Centaur Stan|1.19641997E9|0.3|M/S|40|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|BHZ|-34.609402|116.977303|30|0|0|-90|Nanometrics Trillium 120 Sec Response/Centaur Stan|1.19641997E9|0.3|M/S|40|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|BNE|-34.609402|116.977303|30|0|90|0|Nanometrics Titan 4g/Centaur Standard 47k|509643.0|0.01|M/S**2|40|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|BNN|-34.609402|116.977303|30|0|0|0|Nanometrics Titan 4g/Centaur Standard 47k|509643.0|0.01|M/S**2|40|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|BNZ|-34.609402|116.977303|30|0|0|-90|Nanometrics Titan 4g/Centaur Standard 47k|509643.0|0.01|M/S**2|40|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|HHE|-34.609402|116.977303|30|0|90|0|Nanometrics Trillium 120 Sec Response/Centaur Stan|1.19734003E9|0.6|M/S|200|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|HHN|-34.609402|116.977303|30|0|0|0|Nanometrics Trillium 120 Sec Response/Centaur Stan|1.19734003E9|0.6|M/S|200|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|HHZ|-34.609402|116.977303|30|0|0|-90|Nanometrics Trillium 120 Sec Response/Centaur Stan|1.19734003E9|0.6|M/S|200|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|HNE|-34.609402|116.977303|30|0|90|0|Nanometrics Titan 4g/Centaur Standard 47k|509643.0|0.03|M/S**2|200|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|HNN|-34.609402|116.977303|30|0|0|0|Nanometrics Titan 4g/Centaur Standard 47k|509643.0|0.03|M/S**2|200|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RKGY|00|HNZ|-34.609402|116.977303|30|0|0|-90|Nanometrics Titan 4g/Centaur Standard 47k|509643.0|0.03|M/S**2|200|2019-02-19T00:00:00|2599-12-31T23:59:59
AU|RMQ||HHE|-26.489000|148.755005|360|0|90|0|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.38268006E9|5|M/S|200|2012-09-11T00:00:00|2599-12-31T23:59:59
AU|RMQ||HHN|-26.489000|148.755005|360|0|0|0|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.38268006E9|5|M/S|200|2012-09-11T00:00:00|2599-12-31T23:59:59
AU|RMQ||HHZ|-26.489000|148.755005|360|0|0|-90|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.37595008E9|5|M/S|200|2012-09-11T00:00:00|2599-12-31T23:59:59
AU|RMQ||LCE|-26.489000|148.755005|360|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2012-09-11T00:00:00|2599-12-31T23:59:59
AU|RMQ||LCQ|-26.489000|148.755005|360|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2012-09-11T00:00:00|2599-12-31T23:59:59
AU|RMQ||SHE|-26.489000|148.755005|360|0|90|0|Guralp CMG40T_1sec/GDAS|6.4216E8|4|M/S|20|2007-05-01T00:00:00|2007-07-08T00:00:00
AU|RMQ||SHE|-26.489000|148.755005|360|0|130|0|Guralp CMG40T_1to100/GDAS|1.61008998E9|4|M/S|20|2007-07-08T00:00:00|2012-09-10T23:59:59
AU|RMQ||SHE|-26.489000|148.755005|360|0|90|0|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.28867994E9|2|M/S|40|2012-09-11T00:00:00|2599-12-31T23:59:59
AU|RMQ||SHN|-26.489000|148.755005|360|0|0|0|Guralp CMG40T_1sec/GDAS|6.4216E8|4|M/S|20|2007-05-01T00:00:00|2007-07-08T00:00:00
AU|RMQ||SHN|-26.489000|148.755005|360|0|40|0|Guralp CMG40T_1to100/GDAS|1.61008998E9|4|M/S|20|2007-07-08T00:00:00|2012-09-10T23:59:59
