#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
IV|FNVD||LHZ|44.1673|11.123|950.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2003-10-27T00:00:00|2016-10-19T13:10:00
IV|FNVD||LHZ|44.1673|11.123|950.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2016-10-19T13:10:00|2262-04-11T23:47:16
IV|FNVD||VHZ|44.1673|11.123|950.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2003-10-27T00:00:00|2016-10-19T13:10:00
IV|FNVD||VHZ|44.1673|11.123|950.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2016-10-19T13:10:00|2262-04-11T23:47:16
IV|FOSV||EHZ|43.2941|12.761|559.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2011-08-02T10:00:00|2262-04-11T23:47:16
IV|FRES||BHZ|41.9723|14.669|414.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2004-09-17T10:00:00|2262-04-11T23:47:16
IV|FRES||HHZ|41.9723|14.669|414.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2004-09-17T10:00:00|2262-04-11T23:47:16
IV|FRES||LHZ|41.9723|14.669|414.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2004-09-17T10:00:00|2262-04-11T23:47:16
IV|FRES||VHZ|41.9723|14.669|414.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2004-09-17T10:00:00|2262-04-11T23:47:16
IV|FRON||EHZ|43.5171|12.726|515.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2010-04-19T11:00:00|2262-04-11T23:47:16
IV|FROS||HHZ|43.209|11.156|432.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2010-06-01T09:54:00|2262-04-11T23:47:16
IV|FSSB||BHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2006-06-20T16:00:00|2008-04-04T09:33:00
IV|FSSB||BHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T09:33:00|2017-02-28T09:46:00
IV|FSSB||BHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T09:33:00|2017-02-28T09:50:00
IV|FSSB||BHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2017-02-28T09:50:00|2262-04-11T23:47:16
IV|FSSB||HHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2008-04-04T09:33:00|2017-02-28T09:46:00
IV|FSSB||HHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2008-04-04T09:33:00|2017-02-28T09:50:00
IV|FSSB||HHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2017-02-28T09:50:00|2262-04-11T23:47:16
IV|FSSB||LHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T09:33:00|2017-02-28T09:46:00
IV|FSSB||LHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T09:33:00|2017-02-28T09:50:00
IV|FSSB||LHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2017-02-28T09:50:00|2262-04-11T23:47:16
IV|FSSB||SHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2003-03-01T00:00:00|2009-10-27T10:00:00
IV|FSSB||SHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2009-10-27T10:00:00|2011-04-01T00:00:00
IV|FSSB||VHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2008-04-04T09:33:00|2017-02-28T09:50:00
IV|FSSB||VHZ|43.6912|12.778|498.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2017-02-28T09:50:00|2262-04-11T23:47:16
IV|FVI||BHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-06-09T10:35:00|2015-10-02T07:56:00
IV|FVI||BHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-06-09T10:35:00|2016-09-22T11:15:00
IV|FVI||BHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2016-09-22T11:15:00|2262-04-11T23:47:16
IV|FVI||HHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2008-06-09T10:35:00|2015-10-02T07:56:00
IV|FVI||HHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2008-06-09T10:35:00|2016-09-22T11:15:00
IV|FVI||HHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2016-09-22T11:15:00|2262-04-11T23:47:16
IV|FVI||LHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-06-09T10:35:00|2015-10-02T07:56:00
IV|FVI||LHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-06-09T10:35:00|2016-09-22T11:15:00
IV|FVI||LHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2016-09-22T11:15:00|2262-04-11T23:47:16
IV|FVI||SHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2003-03-01T00:00:00|2009-02-27T12:53:35
IV|FVI||VHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2008-06-09T10:35:00|2016-09-22T11:15:00
IV|FVI||VHZ|46.5962|12.78|1024.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2016-09-22T11:15:00|2262-04-11T23:47:16
IV|GALF||BHZ|37.7101|14.566|740.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2006-10-27T12:00:00|2262-04-11T23:47:16
IV|GALF||HHZ|37.7101|14.566|740.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2006-10-27T12:00:00|2262-04-11T23:47:16
IV|GALF||LHZ|37.7101|14.566|740.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2006-10-27T12:00:00|2262-04-11T23:47:16
IV|GALF||VHZ|37.7101|14.566|740.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2006-10-27T12:00:00|2262-04-11T23:47:16
IV|GATE||BHZ|41.5119|14.91|487.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-11-03T14:00:00|2010-04-21T13:00:00
IV|GATE||BHZ|41.5119|14.91|487.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2010-04-21T13:00:00|2262-04-11T23:47:16
IV|GATE||HHZ|41.5119|14.91|487.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2009-11-03T14:00:00|2010-04-21T13:00:00
IV|GATE||HHZ|41.5119|14.91|487.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2010-04-21T13:00:00|2262-04-11T23:47:16
IV|GATE||LHZ|41.5119|14.91|487.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-11-03T14:00:00|2010-04-21T13:00:00
IV|GATE||LHZ|41.5119|14.91|487.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2010-04-21T13:00:00|2262-04-11T23:47:16
IV|GATE||VHZ|41.5119|14.91|487.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2010-04-21T13:00:00|2262-04-11T23:47:16
IV|GIB||BHZ|37.9886|14.027|1000.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-09-30T13:18:00|2262-04-11T23:47:16
IV|GIB||HHZ|37.9886|14.027|1000.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2009-09-30T13:18:00|2262-04-11T23:47:16
IV|GIB||LHZ|37.9886|14.027|1000.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-09-30T13:18:00|2262-04-11T23:47:16
IV|GIB||SHZ|37.9886|14.027|1000.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2003-03-01T00:00:00|2009-10-27T10:00:00
IV|GIB||SHZ|37.9886|14.027|1000.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2009-10-27T10:00:00|2010-10-05T00:00:00
IV|GIB||VHZ|37.9886|14.027|1000.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2009-09-30T13:18:00|2262-04-11T23:47:16
IV|GIO||SHZ|37.5658|15.108|330.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2004-04-14T10:00:00|2007-12-04T12:00:00
IV|GIO||SHZ|37.5658|15.108|330.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2007-12-04T12:00:00|2013-03-13T00:00:00
IV|GIUL||BHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-07-12T10:00:00|2008-04-04T09:29:00
IV|GIUL||BHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T09:29:00|2009-02-18T12:48:00
IV|GIUL||BHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-02-18T12:48:00|2262-04-11T23:47:16
IV|GIUL||HHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2005-05-31T11:34:00|2005-07-12T10:00:00
IV|GIUL||HHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2008-04-04T09:29:00|2009-02-18T12:48:00
IV|GIUL||HHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2009-02-18T12:48:00|2262-04-11T23:47:16
IV|GIUL||LHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-31T11:34:00|2005-07-12T10:00:00
IV|GIUL||LHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T09:29:00|2009-02-18T12:48:00
IV|GIUL||LHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-02-18T12:48:00|2262-04-11T23:47:16
IV|GIUL||VHZ|41.558|13.255|566.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2009-02-18T12:48:00|2262-04-11T23:47:16
IV|GMB||BHZ|38.1668|15.829|1300.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2011-04-12T00:00:00|2262-04-11T23:47:16
IV|GMB||SHZ|38.1668|15.829|1300.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2003-03-01T00:00:00|2004-04-14T10:00:00
IV|GMB||SHZ|38.1668|15.829|1300.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2004-04-14T10:00:01|2007-07-26T14:18:26
IV|GMB||SHZ|38.1668|15.829|1300.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2007-12-12T09:50:00|2011-04-11T23:59:00
IV|GMNA||SHZ|46.2743|13.139|12.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2003-03-01T00:00:00|2008-02-21T10:00:00
IV|GMNA||SHZ|46.2743|13.139|12.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2008-02-21T10:00:00|2011-04-01T00:00:00
IV|GRFL||SHZ|43.147|10.976|770.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2003-03-01T00:00:00|2009-10-27T10:00:00
IV|GRFL||SHZ|43.147|10.976|770.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2009-10-27T10:00:00|2011-04-01T00:00:00
IV|GRI||EHZ|38.8218|16.42|510.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2004-02-11T12:00:00|2016-10-13T12:00:00
IV|GRI||EHZ|38.8218|16.42|510.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2016-10-13T12:00:00|2262-04-11T23:47:16
IV|GRI||SHZ|38.8218|16.42|510.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2003-03-01T00:00:00|2011-04-01T00:00:00
IV|GROG||BHZ|43.4251|9.892|118.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-06-23T16:24:00|2262-04-11T23:47:16
IV|GROG||HHZ|43.4251|9.892|118.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2005-06-23T16:24:00|2262-04-11T23:47:16
IV|GROG||LHZ|43.4251|9.892|118.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-06-23T16:24:00|2262-04-11T23:47:16
IV|GROG||VHZ|43.4251|9.892|118.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2005-06-23T16:24:00|2262-04-11T23:47:16
IV|GUAR||BHZ|41.7942|13.312|741.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2007-08-09T10:00:00|2008-02-26T10:13:00
IV|GUAR||BHZ|41.7942|13.312|741.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-02-26T10:13:00|2262-04-11T23:47:16
IV|GUAR||HHZ|41.7942|13.312|741.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2008-02-26T10:13:00|2262-04-11T23:47:16
IV|GUAR||LHZ|41.7942|13.312|741.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-02-26T10:13:00|2262-04-11T23:47:16
IV|GUAR||VHZ|41.7942|13.312|741.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2008-02-26T10:13:00|2262-04-11T23:47:16
IV|HAGA||BHZ|37.2843|15.155|126.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2006-04-21T00:00:00|2262-04-11T23:47:16
IV|HAGA||HHZ|37.2843|15.155|126.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2006-04-21T00:00:00|2262-04-11T23:47:16
IV|HAGA||LHZ|37.2843|15.155|126.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2006-04-21T00:00:00|2262-04-11T23:47:16
IV|HAGA||VHZ|37.2843|15.155|126.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2006-04-21T00:00:00|2262-04-11T23:47:16
IV|HAVL||BHZ|36.9587|15.125|455.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-11T00:00:00|2017-09-09T14:20:00
IV|HAVL||BHZ|36.9587|15.125|455.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|HAVL||HHZ|36.9587|15.125|455.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2005-05-11T00:00:00|2017-09-09T14:20:00
IV|HAVL||HHZ|36.9587|15.125|455.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|HAVL||LHZ|36.9587|15.125|455.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-11T00:00:00|2017-09-09T14:20:00
IV|HAVL||LHZ|36.9587|15.125|455.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|HAVL||VHZ|36.9587|15.125|455.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|HBSP||HHZ|37.126|14.492|255.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2012-10-18T10:35:49|2262-04-11T23:47:16
IV|HCRL||BHZ|37.2823|15.032|190.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T00:00:00|2017-07-28T06:34:00
IV|HCRL||BHZ|37.2823|15.032|190.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T00:00:00|2262-04-11T23:47:16
IV|HCRL||HHZ|37.2823|15.032|190.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2008-04-04T00:00:00|2017-07-28T06:34:00
IV|HCRL||HHZ|37.2823|15.032|190.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2008-04-04T00:00:00|2262-04-11T23:47:16
IV|HCRL||LHZ|37.2823|15.032|190.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T00:00:00|2017-07-28T06:34:00
IV|HCRL||LHZ|37.2823|15.032|190.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2008-04-04T00:00:00|2262-04-11T23:47:16
IV|HCRL||VHZ|37.2823|15.032|190.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2008-04-04T00:00:00|2262-04-11T23:47:16
IV|HLNI||BHZ|37.3475|14.872|95.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-02-27T16:00:00|2262-04-11T23:47:16
IV|HLNI||HHZ|37.3475|14.872|95.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2009-02-27T16:00:00|2262-04-11T23:47:16
IV|HLNI||LHZ|37.3475|14.872|95.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-02-27T16:00:00|2262-04-11T23:47:16
IV|HLNI||VHZ|37.3475|14.872|95.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2009-02-27T16:00:00|2262-04-11T23:47:16
IV|HMDC||BHZ|36.9567|14.782|540.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|HMDC||HHZ|36.9567|14.782|540.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|HMDC||LHZ|36.9567|14.782|540.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|HMDC||VHZ|36.9567|14.782|540.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|HVZN||BHZ|37.1771|14.715|730.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-07-10T00:00:00|2262-04-11T23:47:16
IV|HVZN||HHZ|37.1771|14.715|730.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2005-07-10T00:00:00|2013-01-24T12:00:00
IV|HVZN||HHZ|37.1771|14.715|730.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2013-01-24T12:00:00|2262-04-11T23:47:16
IV|HVZN||LHZ|37.1771|14.715|730.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-07-10T00:00:00|2262-04-11T23:47:16
IV|HVZN||VHZ|37.1771|14.715|730.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2005-07-10T00:00:00|2262-04-11T23:47:16
IV|IACL||BHZ|38.5334|14.357|181.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2007-05-20T00:00:00|2262-04-11T23:47:16
IV|IACL||HHZ|38.5334|14.357|181.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2007-05-20T00:00:00|2012-08-03T15:32:00
IV|IACL||HHZ|38.5334|14.357|181.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2012-08-03T15:32:00|2262-04-11T23:47:16
IV|IACL||LHZ|38.5334|14.357|181.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2007-05-20T00:00:00|2262-04-11T23:47:16
IV|IACL||VHZ|38.5334|14.357|181.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2007-05-20T00:00:00|2262-04-11T23:47:16
IV|IFIL||BHZ|38.5635|14.566|200.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-10-13T10:00:00|2009-06-11T10:45:00
IV|IFIL||BHZ|38.5635|14.566|200.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-06-11T10:45:00|2010-06-22T12:30:00
IV|IFIL||BHZ|38.5635|14.566|200.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2012-04-11T12:30:00|2262-04-11T23:47:16
IV|IFIL||HHZ|38.5635|14.566|200.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2009-06-11T10:45:00|2010-06-22T12:30:00
IV|IFIL||HHZ|38.5635|14.566|200.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2012-04-11T12:30:00|2262-04-11T23:47:16
IV|IFIL||LHZ|38.5635|14.566|200.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2009-06-11T10:45:00|2010-06-22T12:30:00
IV|IFIL||LHZ|38.5635|14.566|200.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2012-04-11T12:30:00|2262-04-11T23:47:16
IV|IFIL||VHZ|38.5635|14.566|200.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2012-04-11T12:30:00|2262-04-11T23:47:16
IV|ILLI||BHZ|38.4443|14.948|225.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|ILLI||HHZ|38.4443|14.948|225.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|ILLI||LHZ|38.4443|14.948|225.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|ILLI||VHZ|38.4443|14.948|225.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2005-05-11T00:00:00|2262-04-11T23:47:16
IV|IMI||BHZ|43.9093|7.893|840.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2007-05-30T12:00:00|2262-04-11T23:47:16
IV|IMI||HHZ|43.9093|7.893|840.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2007-05-30T12:00:00|2262-04-11T23:47:16
IV|IMI||LHZ|43.9093|7.893|840.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2007-05-30T12:00:00|2262-04-11T23:47:16
IV|IMI||SHZ|43.9093|7.893|840.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2003-03-01T00:00:00|2007-03-01T13:12:00
IV|IMI||SHZ|43.9093|7.893|840.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2007-03-01T13:12:00|2008-03-11T12:39:00
IV|IMI||VHZ|43.9093|7.893|840.0|0.0|0.0|-90.0|Streckeisen STS-1V/VBB Seismometer|15945100000.0|0.02|M/S||2007-05-30T12:00:00|2262-04-11T23:47:16
IV|IMOL||EHZ|44.3584|11.743|27.0|0.0|0.0|-90.0|Geotech GS-13 Seismometer|4563400000.0|5.0|M/S||2010-08-10T10:30:00|2262-04-11T23:47:16
IV|INTR||BHZ|42.0103|13.905|924.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2003-09-03T00:00:00|2016-02-05T00:00:00
IV|INTR||BHZ|42.0103|13.905|924.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S||2016-02-05T00:00:00|2262-04-11T23:47:16
IV|INTR||HHZ|42.0103|13.905|924.0|0.0|0.0|-90.0|Streckeisen STS-2.5|2447790000.0|0.02|M/S||2003-09-03T00:00:00|2016-02-05T00:00:00
